,name,score
8429,RPS28,-40.188553
8430,VPS72,-40.197094
8431,NEURL1,-40.199963
8432,SLC25A37,-40.202003
8433,PPP1R3B,-40.208076
8434,PSCA,-40.20848
8435,POLN,-40.214375
8436,SCNN1G,-40.217457
8437,PSG5,-40.221443
8438,ZNF555,-40.223396
8439,PDZD11,-40.226963
8440,PSPN,-40.227432
8441,WDR1,-40.228317
8442,SEMA5B,-40.230797
8443,COX16,-40.237366
8444,SNRNP35,-40.239624
8445,ARCN1,-40.24065
8446,TMEM50A,-40.2421
8447,GGT6,-40.243126
8448,GBA,-40.24391
8449,ELOVL1,-40.244225
8450,MMAB,-40.245403
8451,WRNIP1,-40.247505
8452,ELL3,-40.248634
8453,PANX1,-40.249905
8454,MTERF3,-40.25074
8455,TRIM39,-40.254986
8456,ARF3,-40.259945
8457,CD58,-40.260803
8458,HMG20A,-40.263073
8459,SERP1,-40.26444
8460,TRIP6,-40.272034
8461,MOCS2,-40.272408
8462,ZNHIT6,-40.274467
8463,KANSL2,-40.275715
8464,CAPN15,-40.27739
8465,SNRPF,-40.27817
8466,UQCRC2,-40.279526
8467,SAMM50,-40.28131
8468,CAPZA3,-40.29008
8469,DNAL1,-40.29051
8470,PIGT,-40.290768
8471,UPK3A,-40.291
8472,MCEE,-40.296635
8473,SWI5,-40.306263
8474,GALK1,-40.309853
8475,MGMT,-40.311012
8476,GLRA1,-40.311516
8477,MOB1A,-40.313744
8478,HS3ST3B1,-40.31415
8479,CLEC6A,-40.325645
8480,DHFR,-40.330772
8481,TBC1D13,-40.333164
8482,RAB30,-40.335136
8483,TAMM41,-40.33546
8484,MIS12,-40.335873
8485,BTF3,-40.338238
8486,ATP11B,-40.342995
8487,AAMP,-40.34463
8488,FAM8A1,-40.347237
8489,FOXRED1,-40.348022
8490,AAR2,-40.35239
8491,ATPAF1,-40.352947
8492,LSM5,-40.35719
8493,MS4A6E,-40.357605
8494,ZNF500,-40.36045
8495,ACBD3,-40.364502
8496,COX10,-40.367146
8497,ASB15,-40.36983
8498,DCTN3,-40.373405
8499,CD99,-40.374523
8500,PTPN18,-40.381504
8501,KLRC4,-40.387806
8502,ZNF614,-40.392933
8503,RPS20,-40.394814
8504,GNPAT,-40.396107
8505,SMCR8,-40.397102
8506,SEMA6B,-40.39724
8507,SLC25A20,-40.39742
8508,TTC5,-40.404503
8509,BOD1,-40.406624
8510,BMP15,-40.40832
8511,GML,-40.413002
8512,PDIA4,-40.416508
8513,CLNS1A,-40.41946
8514,ZNF131,-40.421146
8515,LCE1B,-40.421196
8516,TUBA3C,-40.421238
8517,LSM3,-40.42716
8518,RRP1B,-40.430965
8519,MRRF,-40.431145
8520,ZNF302,-40.433132
8521,FBXO9,-40.43331
8522,UPK2,-40.435555
8523,NDUFV1,-40.441853
8524,UBE2L3,-40.44328
8525,SH2B1,-40.454952
8526,KLRK1,-40.45644
8527,PMCH,-40.45976
8528,MTMR10,-40.472607
8529,SARS2,-40.473682
8530,SNRNP70,-40.47472
8531,UBAC2,-40.48164
8532,MRPL37,-40.482483
8533,RBM34,-40.483204
8534,BTN3A1,-40.48384
8535,UROS,-40.484486
8536,SMAP2,-40.48823
8537,FAM3C,-40.489014
8538,AKR1C4,-40.4922
8539,IL17RA,-40.493763
8540,WDR83OS,-40.495247
8541,MYF6,-40.49603
8542,RINT1,-40.49839
8543,RTN4IP1,-40.49862
8544,P2RY12,-40.500088
8545,KRT28,-40.50264
8546,DDX10,-40.506565
8547,CCL1,-40.511105
8548,CXXC5,-40.51821
8549,DCAF10,-40.51898
8550,MAF1,-40.529358
8551,PRPSAP1,-40.533424
8552,UBE2E1,-40.53432
8553,COX4I1,-40.538754
8554,NR5A1,-40.545662
8555,ZNF557,-40.54701
8556,KRT73,-40.547092
8557,KRT38,-40.558056
8558,RABEPK,-40.562084
8559,NMUR1,-40.564747
8560,HAO2,-40.567924
8561,MCM9,-40.569057
8562,TCEAL4,-40.572075
8563,WBP2,-40.573074
8564,UQCC1,-40.57348
8565,PHF5A,-40.57544
8566,GK5,-40.57955
8567,MRPS12,-40.582138
8568,MAPK7,-40.58578
8569,THEM4,-40.5922
8570,MVK,-40.598263
8571,BTBD3,-40.60068
8572,NT5C3B,-40.606827
8573,GFRA3,-40.609608
8574,ATP6V0C,-40.611496
8575,PPIL6,-40.614925
8576,LYRM4,-40.615593
8577,TNNC1,-40.616013
8578,KLK14,-40.61859
8579,NSUN4,-40.620754
8580,CTSB,-40.622013
8581,USO1,-40.622215
8582,GPR25,-40.63038
8583,ALDOB,-40.63048
8584,PDGFC,-40.63172
8585,SEC61B,-40.633053
8586,KREMEN1,-40.636597
8587,FARSA,-40.64078
8588,SAE1,-40.64187
8589,ZNF282,-40.643345
8590,IL18BP,-40.655632
8591,ESD,-40.655952
8592,IL31RA,-40.657104
8593,RPS6KB2,-40.676327
8594,COQ9,-40.676876
8595,SHISA5,-40.67924
8596,ADAMTS15,-40.679302
8597,TATDN2,-40.68129
8598,PPCDC,-40.6816
8599,LRFN3,-40.682884
8600,CEACAM7,-40.683235
8601,CKS2,-40.685173
8602,NDUFA5,-40.686577
8603,RBM4,-40.687237
8604,ARFRP1,-40.68737
8605,LYPD1,-40.693645
8606,HAUS2,-40.69617
8607,DRD4,-40.69743
8608,PPFIBP2,-40.69813
8609,RSL24D1,-40.699524
8610,MPDU1,-40.702316
8611,P4HA2,-40.7068
8612,APPL2,-40.70846
8613,ZNF2,-40.708572
8614,ZFP30,-40.70944
8615,MVD,-40.71172
8616,FCHO1,-40.716354
8617,TBCC,-40.718433
8618,WHAMM,-40.729935
8619,SDF2L1,-40.73026
8620,ZFP69B,-40.735825
8621,ZNF92,-40.74009
8622,RAP2A,-40.740612
8623,MDH2,-40.74613
8624,SERINC5,-40.746456
8625,GCA,-40.748512
8626,PGAM1,-40.7555
8627,IMPA2,-40.76266
8628,ZCRB1,-40.76324
8629,AGPAT1,-40.763313
8630,GRN,-40.768284
8631,ISYNA1,-40.769848
8632,TSEN2,-40.77221
8633,PHKG2,-40.775806
8634,COPZ1,-40.802166
8635,NOP16,-40.802425
8636,FUBP3,-40.804916
8637,HAGH,-40.812077
8638,IFT27,-40.81366
8639,OR51B2,-40.817764
8640,ARL1,-40.822823
8641,UBE2D4,-40.827026
8642,GSTO2,-40.82879
8643,LONP1,-40.83169
8644,RASSF4,-40.83506
8645,SCO2,-40.83563
8646,PPCS,-40.8366
8647,IVL,-40.84261
8648,PGGT1B,-40.84426
8649,HIBCH,-40.844975
8650,NAPB,-40.84504
8651,SEPHS1,-40.846214
8652,CLDN2,-40.84921
8653,TRAPPC2,-40.852417
8654,IDI1,-40.85301
8655,SLC25A6,-40.858784
8656,POGLUT1,-40.85934
8657,OMA1,-40.8594
8658,RPIA,-40.860214
8659,COMMD3,-40.86698
8660,CLCN7,-40.86737
8661,RPS19,-40.868664
8662,ADAMTS17,-40.86989
8663,P2RY4,-40.88104
8664,NANS,-40.884468
8665,CHCHD5,-40.88724
8666,CHRNA9,-40.887318
8667,KRR1,-40.889534
8668,ZNF682,-40.895596
8669,IRGM,-40.897587
8670,NUDT16,-40.89874
8671,TBC1D3D,-40.89982
8672,MRI1,-40.90026
8673,PAIP2,-40.90509
8674,HOMER3,-40.906017
8675,LMBRD1,-40.915836
8676,ARHGAP18,-40.9174
8677,MYL1,-40.92013
8678,MYOC,-40.92438
8679,INTS12,-40.926846
8680,HSPE1,-40.933636
8681,KRT3,-40.935814
8682,HYAL3,-40.93626
8683,NUDT21,-40.944767
8684,KLHDC3,-40.945
8685,FAU,-40.94534
8686,SAP30BP,-40.949673
8687,CEPT1,-40.95128
8688,TMEM63A,-40.95184
8689,PIGC,-40.95551
8690,ANXA5,-40.956642
8691,DCTN6,-40.96321
8692,CDK2AP1,-40.965824
8693,MOB4,-40.973137
8694,RTN4RL1,-40.980698
8695,PPIB,-40.98537
8696,DNAJB14,-40.992336
8697,KBTBD8,-40.993465
8698,AKAP14,-40.994347
8699,PIGL,-40.997948
8700,RFXAP,-40.999676
8701,RCCD1,-41.005028
8702,RAB11FIP5,-41.00697
8703,WDR75,-41.00979
8704,APOBEC3A,-41.01296
8705,CHCHD7,-41.01638
8706,ASB9,-41.016983
8707,ELP5,-41.018215
8708,POP4,-41.026066
8709,DAPK3,-41.028736
8710,QRSL1,-41.029175
8711,ATXN10,-41.031578
8712,DIMT1,-41.03173
8713,ZMAT5,-41.032574
8714,UBE2O,-41.03929
8715,ZER1,-41.042233
8716,SDHD,-41.04268
8717,BTBD1,-41.046276
8718,SIGIRR,-41.052074
8719,UBA7,-41.06493
8720,TAC3,-41.069252
8721,SPG21,-41.07178
8722,GPR180,-41.072445
8723,VTI1A,-41.07294
8724,CEACAM8,-41.073933
8725,HRH3,-41.07465
8726,H6PD,-41.075047
8727,CISH,-41.075638
8728,PLEKHM2,-41.08251
8729,DLST,-41.082726
8730,MRPS25,-41.083897
8731,TWF2,-41.087246
8732,GALK2,-41.09747
8733,UBE2Q2,-41.098873
8734,METAP1,-41.109932
8735,TXLNG,-41.11131
8736,ADAMTS8,-41.11253
8737,MPLKIP,-41.11456
8738,IFT46,-41.11481
8739,NDUFAF3,-41.11564
8740,ALKBH8,-41.115677
8741,SPR,-41.12125
8742,TRIM44,-41.122128
8743,SPATA5,-41.122753
8744,NOL7,-41.12489
8745,TRIM68,-41.138626
8746,SEPSECS,-41.139633
8747,YTHDF1,-41.142097
8748,IFT74,-41.148216
8749,UBE2Z,-41.15013
8750,POMT1,-41.151836
8751,SEC22A,-41.151894
8752,MIEN1,-41.152676
8753,TRIM38,-41.158264
8754,PDLIM1,-41.15962
8755,VPS37C,-41.161587
8756,RABEP2,-41.162945
8757,SYF2,-41.16333
8758,SH3GLB2,-41.16769
8759,TFIP11,-41.17217
8760,TXNDC5,-41.174217
8761,HTR4,-41.17755
8762,NEU3,-41.179077
8763,OR12D2,-41.181545
8764,AIPL1,-41.185654
8765,COX7B,-41.18769
8766,BET1L,-41.1887
8767,FBXO6,-41.19234
8768,ACO2,-41.195583
8769,LRRC40,-41.19599
8770,GRIN3B,-41.196617
8771,CRELD2,-41.20447
8772,SH3BP2,-41.20747
8773,UNK,-41.20852
8774,CD68,-41.210594
8775,GOLGA1,-41.210655
8776,TMEM216,-41.21385
8777,PRKRIP1,-41.216106
8778,GSS,-41.21683
8779,LSM4,-41.217583
8780,ALDH7A1,-41.218395
8781,SSBP1,-41.218628
8782,RNF114,-41.22013
8783,IGLL1,-41.229225
8784,SMG8,-41.229637
8785,IFNB1,-41.2339
8786,REEP2,-41.23679
8787,SAT2,-41.24245
8788,SSU72,-41.25837
8789,HYPK,-41.265118
8790,UNC119,-41.265766
8791,WIPI1,-41.265827
8792,MOK,-41.268192
8793,BCAS2,-41.270763
8794,TBL3,-41.274483
8795,CCL17,-41.27556
8796,KANK2,-41.27574
8797,AMOTL2,-41.27712
8798,FLOT2,-41.277225
8799,SIAH1,-41.278584
8800,PGRMC1,-41.285027
8801,ALKBH4,-41.28724
8802,PSEN2,-41.288494
8803,SGCB,-41.291374
8804,PICK1,-41.295532
8805,GIGYF2,-41.29738
8806,SPPL2B,-41.300953
8807,MTPN,-41.301266
8808,TXN2,-41.30287
8809,VBP1,-41.304295
8810,LRP2BP,-41.306526
8811,PGAM5,-41.307507
8812,MRPL47,-41.309982
8813,PELI3,-41.312874
8814,CHRNA7,-41.314285
8815,MTERF1,-41.31596
8816,GTPBP3,-41.316204
8817,TIMM17B,-41.317574
8818,NR6A1,-41.32201
8819,MMADHC,-41.326717
8820,ASB10,-41.328125
8821,GEMIN8,-41.32964
8822,MRPL15,-41.33332
8823,LSM8,-41.3338
8824,SEMA6C,-41.335777
8825,EBAG9,-41.336384
8826,HFE,-41.33765
8827,UTP18,-41.339855
8828,PCBD1,-41.340504
8829,ARL16,-41.343666
8830,DMWD,-41.3455
8831,OSTC,-41.353386
8832,CRTAP,-41.35376
8833,ISG20,-41.354317
8834,CDSN,-41.35661
8835,ZC3H15,-41.36047
8836,PRX,-41.362408
8837,PTGER1,-41.37028
8838,UBA5,-41.37098
8839,RAB32,-41.37659
8840,PPP1R11,-41.381653
8841,SCAI,-41.39356
8842,TMED9,-41.39465
8843,GALM,-41.395535
8844,COLGALT1,-41.396156
8845,UBE2M,-41.39692
8846,AMFR,-41.398533
8847,TMED3,-41.399216
8848,STAMBP,-41.40204
8849,ATG3,-41.403408
8850,TCTN3,-41.403934
8851,TOMM20,-41.405186
8852,CEACAM6,-41.4062
8853,BNIP2,-41.406307
8854,UVRAG,-41.406567
8855,ZNF136,-41.407894
8856,LEPROT,-41.40835
8857,LHB,-41.410336
8858,ZNF596,-41.410828
8859,RNF41,-41.424305
8860,ST6GALNAC4,-41.428997
8861,MCUR1,-41.430332
8862,GOPC,-41.43063
8863,DENR,-41.43278
8864,CRLS1,-41.434765
8865,GEMIN6,-41.435837
8866,CLN5,-41.43666
8867,MIF4GD,-41.43694
8868,CLDN3,-41.43761
8869,PGM3,-41.438126
8870,C1orf50,-41.439415
8871,MOAP1,-41.44213
8872,SNRNP25,-41.45217
8873,CBR4,-41.45284
8874,ENY2,-41.455296
8875,CRH,-41.46143
8876,ECHDC1,-41.461758
8877,SPAG7,-41.46273
8878,NOSIP,-41.463108
8879,FAM71F2,-41.46321
8880,CYP2U1,-41.46602
8881,SEMA3G,-41.46844
8882,CPLX4,-41.47299
8883,PRELID1,-41.473385
8884,ATP6V0E2,-41.474556
8885,RAB9A,-41.476833
8886,EMC3,-41.47785
8887,AK9,-41.481346
8888,MRPL24,-41.481544
8889,ZNF446,-41.484207
8890,PIH1D1,-41.49949
8891,NGLY1,-41.505955
8892,FABP7,-41.50946
8893,UBE2H,-41.51594
8894,OXCT2,-41.5188
8895,NUTF2,-41.520504
8896,ACTR6,-41.521748
8897,MSRB2,-41.527073
8898,GANC,-41.536636
8899,PNPLA4,-41.54021
8900,ZNF30,-41.5417
8901,CHMP2A,-41.542168
8902,HSBP1,-41.546047
8903,RAB11B,-41.552624
8904,MAEA,-41.55314
8905,EAPP,-41.555347
8906,LRWD1,-41.55625
8907,MRPL3,-41.559776
8908,FBXL19,-41.56239
8909,KRT76,-41.57423
8910,MT-ATP8,-41.57928
8911,DPM1,-41.57945
8912,INO80E,-41.581272
8913,SNAPC2,-41.582035
8914,ARL14EP,-41.58221
8915,ZNF480,-41.591995
8916,SNIP1,-41.59409
8917,G6PC3,-41.60101
8918,TP53RK,-41.602108
8919,FBXO32,-41.60811
8920,SURF4,-41.60992
8921,ANAPC11,-41.616463
8922,GPX4,-41.619595
8923,OPN1SW,-41.62019
8924,IL13RA1,-41.626625
8925,TRMU,-41.628086
8926,PCBD2,-41.629322
8927,LHX3,-41.630505
8928,LRRC47,-41.630867
8929,HBD,-41.63474
8930,TCAP,-41.634933
8931,KRT17,-41.635983
8932,DCP1B,-41.640423
8933,WNT8B,-41.644184
8934,STRADB,-41.64457
8935,NEIL2,-41.64553
8936,CDKN2AIP,-41.646812
8937,TIMM17A,-41.648067
8938,DDX28,-41.648613
8939,KRT16,-41.65077
8940,UQCRFS1,-41.65302
8941,COX6C,-41.65505
8942,ALG11,-41.657238
8943,S100A10,-41.65803
8944,NXT2,-41.66234
8945,PPT1,-41.66427
8946,PNPO,-41.66571
8947,TAX1BP3,-41.666756
8948,STX5,-41.669563
8949,ORMDL2,-41.672432
8950,PRR12,-41.67962
8951,BRF2,-41.684444
8952,ZNFX1,-41.684586
8953,CCDC115,-41.68879
8954,IER3,-41.689034
8955,GORAB,-41.691692
8956,CIAO1,-41.696903
8957,ANGEL2,-41.697025
8958,FKBP2,-41.70012
8959,CENPU,-41.70087
8960,RGL1,-41.702286
8961,CHMP7,-41.704483
8962,APOO,-41.708847
8963,INIP,-41.70925
8964,YAF2,-41.715656
8965,ERMAP,-41.717373
8966,FAM126A,-41.722633
8967,ZNF429,-41.726257
8968,NRXN2,-41.730152
8969,MSL1,-41.73205
8970,CNIH1,-41.733505
8971,MIEF2,-41.739872
8972,FIS1,-41.739933
8973,ALG5,-41.74165
8974,RDH12,-41.749947
8975,DGKQ,-41.75098
8976,MRPL57,-41.751778
8977,WDR37,-41.751896
8978,PMF1-BGLAP,-41.75361
8979,WDFY2,-41.753723
8980,DPH2,-41.755173
8981,TIPRL,-41.756626
8982,NUS1,-41.758415
8983,PHF11,-41.759327
8984,TRUB1,-41.76398
8985,ASB5,-41.7665
8986,VKORC1,-41.77858
8987,COQ7,-41.7786
8988,PPP1R3E,-41.780834
8989,SCGB1A1,-41.78556
8990,MRPL16,-41.787956
8991,TBC1D10B,-41.788734
8992,GCH1,-41.789917
8993,IPPK,-41.792686
8994,COL6A5,-41.795673
8995,RAB4A,-41.797478
8996,TMEM199,-41.798122
8997,SNAPC5,-41.80096
8998,ZNF19,-41.805233
8999,NDUFS2,-41.806774
9000,RAB3B,-41.809975
9001,SHC3,-41.814156
9002,CABP4,-41.81611
9003,DCTN2,-41.817883
9004,NDUFAF1,-41.82215
9005,RMDN3,-41.82427
9006,PPID,-41.824768
9007,RAET1E,-41.830227
9008,TOB1,-41.83064
9009,SF3A2,-41.8308
9010,GALNT4,-41.83253
9011,NDUFB5,-41.835503
9012,TMED1,-41.836205
9013,THOC6,-41.83744
9014,SLC30A1,-41.837517
9015,ADIPOR1,-41.8382
9016,DDX49,-41.838398
9017,KRT34,-41.840767
9018,EMC2,-41.84086
9019,DNAJC24,-41.84232
9020,ZNF354B,-41.84432
9021,ATOX1,-41.84449
9022,AK6,-41.84542
9023,ZDHHC2,-41.846455
9024,NAF1,-41.852856
9025,SRM,-41.853004
9026,PEX11B,-41.854076
9027,ZC3H13,-41.855034
9028,C11orf49,-41.85581
9029,CWC15,-41.856075
9030,SLIRP,-41.865776
9031,DIABLO,-41.866337
9032,ZNF354A,-41.866356
9033,BFAR,-41.86693
9034,TTLL12,-41.868984
9035,BORA,-41.86935
9036,SNX3,-41.87399
9037,CHCHD4,-41.876644
9038,NTHL1,-41.895706
9039,PMM2,-41.901436
9040,POMT2,-41.901684
9041,LGALS1,-41.90492
9042,ZNF621,-41.907967
9043,KRT15,-41.909767
9044,TXNDC12,-41.91815
9045,UCP3,-41.918404
9046,RCL1,-41.920975
9047,YTHDF2,-41.923973
9048,GID8,-41.925045
9049,CROT,-41.92671
9050,THAP7,-41.92714
9051,FKRP,-41.93092
9052,CLDN14,-41.93156
9053,ZNF691,-41.94528
9054,MRPL54,-41.945366
9055,HCCS,-41.9508
9056,SPTSSA,-41.95106
9057,TRMT1,-41.955128
9058,KCND1,-41.95772
9059,HAUS4,-41.95995
9060,NGDN,-41.960033
9061,HRH1,-41.962208
9062,GPN2,-41.96603
9063,MGAT2,-41.97012
9064,DRAP1,-41.973648
9065,RNF7,-41.97532
9066,OR7D4,-41.97609
9067,PPIH,-41.977406
9068,RABL2B,-41.978134
9069,GLRX3,-41.985924
9070,PPA2,-41.988464
9071,USP35,-41.989624
9072,TFAM,-41.991898
9073,SDF2,-41.991898
9074,DBP,-41.994835
9075,RAB17,-41.999397
9076,SPTLC1,-41.99954
9077,ALKBH1,-42.00752
9078,FCF1,-42.0127
9079,SNAP29,-42.017357
9080,TOMM34,-42.017963
9081,LIPA,-42.01886
9082,MRPL28,-42.01907
9083,ORMDL1,-42.02616
9084,ABHD5,-42.026653
9085,HPS1,-42.029232
9086,NIPSNAP1,-42.029495
9087,AACS,-42.0297
9088,MCCC2,-42.0297
9089,SCCPDH,-42.029747
9090,EPS8,-42.03043
9091,C12orf65,-42.030804
9092,DNAJB11,-42.033634
9093,RAB33B,-42.035652
9094,KRT9,-42.03574
9095,BIRC6,-42.039913
9096,ZNF772,-42.04233
9097,HSD17B8,-42.04259
9098,CYTH1,-42.048176
9099,SUCLG1,-42.049488
9100,RAB36,-42.050808
9101,TRAPPC6B,-42.054897
9102,AMMECR1,-42.06104
9103,FCHSD2,-42.06722
9104,ZKSCAN4,-42.067753
9105,PRDX5,-42.07542
9106,RPE,-42.076546
9107,TPMT,-42.07981
9108,METTL21A,-42.081055
9109,COMMD4,-42.082912
9110,ZP3,-42.083626
9111,MECOM,-42.084667
9112,GAR1,-42.086773
9113,CMAS,-42.089214
9114,PRDX3,-42.09083
9115,YIPF2,-42.092102
9116,KCNRG,-42.092785
9117,NSMCE1,-42.09401
9118,PEX10,-42.097767
9119,RDH16,-42.0979
9120,ZNF141,-42.1028
9121,POMGNT2,-42.10453
9122,BRWD3,-42.107815
9123,INPP4B,-42.108105
9124,MRPS16,-42.108475
9125,GNPTG,-42.108925
9126,RAB4B,-42.11071
9127,ZNF684,-42.11149
9128,CYB5R4,-42.113487
9129,MTG1,-42.113873
9130,BMF,-42.11439
9131,ERI1,-42.11439
9132,VPS8,-42.11617
9133,ATXN7L1,-42.12532
9134,VKORC1L1,-42.126156
9135,RHBDD1,-42.13409
9136,ZNF213,-42.13579
9137,EGR3,-42.13794
9138,SF3B5,-42.141823
9139,PIGP,-42.14346
9140,MRPL53,-42.15374
9141,SRR,-42.156116
9142,CLPP,-42.156895
9143,RNF187,-42.15692
9144,ZNF138,-42.157253
9145,CRAT,-42.15835
9146,TRIL,-42.158573
9147,GSTA3,-42.161118
9148,FNTB,-42.161118
9149,ASB11,-42.16328
9150,MKKS,-42.167213
9151,INMT,-42.168106
9152,PTMS,-42.168827
9153,GPHA2,-42.171703
9154,WDR4,-42.173393
9155,RNF217,-42.176228
9156,CDKN2AIPNL,-42.17625
9157,GRPEL1,-42.1791
9158,DOLK,-42.179886
9159,LIAS,-42.180805
9160,PRSS8,-42.181602
9161,GATC,-42.184864
9162,RCE1,-42.19123
9163,RASSF8,-42.192783
9164,SLC35B1,-42.193275
9165,RER1,-42.19771
9166,COG8,-42.20329
9167,GSTM4,-42.205082
9168,ALKBH2,-42.21019
9169,UFM1,-42.213768
9170,RBM42,-42.21597
9171,CDK16,-42.216457
9172,NDUFB8,-42.22442
9173,COA4,-42.230564
9174,FBXO44,-42.24312
9175,RAB33A,-42.249027
9176,NUMBL,-42.258774
9177,DDX51,-42.259953
9178,TTL,-42.262135
9179,CWF19L2,-42.26928
9180,NDUFS5,-42.28028
9181,CTDSPL,-42.281044
9182,KRT81,-42.28644
9183,ZNF221,-42.287003
9184,BCAR3,-42.28831
9185,TM2D2,-42.290478
9186,HECTD2,-42.29216
9187,GET4,-42.292458
9188,FIBP,-42.293015
9189,TRAPPC1,-42.29408
9190,OR52A1,-42.294365
9191,UBE2K,-42.295406
9192,MAP1LC3B,-42.298317
9193,CAV3,-42.30598
9194,NDUFB10,-42.30615
9195,PRR5,-42.306828
9196,ASB14,-42.31598
9197,SIRT3,-42.316032
9198,LY6G6C,-42.32287
9199,NUP54,-42.326496
9200,ETFA,-42.329445
9201,MRPL36,-42.33219
9202,NHP2,-42.33245
9203,HBS1L,-42.3357
9204,DENND4B,-42.341404
9205,CALCOCO2,-42.344566
9206,TESK1,-42.345573
9207,CMPK2,-42.348377
9208,COL15A1,-42.348698
9209,RNPC3,-42.348812
9210,MRPL43,-42.34959
9211,ISCU,-42.351402
9212,ZNF774,-42.351868
9213,ACAD9,-42.353096
9214,OR2Y1,-42.35439
9215,TRMT5,-42.35499
9216,MRPS18B,-42.36151
9217,CTNNBIP1,-42.361744
9218,ATG10,-42.369125
9219,MYL12A,-42.369186
9220,BCL2L14,-42.36946
9221,MRPL52,-42.371502
9222,COX6A2,-42.373035
9223,IL34,-42.37382
9224,PNPLA7,-42.383472
9225,CHCHD1,-42.38929
9226,CORO1B,-42.396328
9227,GPR119,-42.399395
9228,ACY1,-42.400894
9229,EMC7,-42.401077
9230,RIOK3,-42.40467
9231,C1orf162,-42.406498
9232,RAB15,-42.41089
9233,ACYP2,-42.413536
9234,GPR153,-42.41625
9235,CWF19L1,-42.417854
9236,CHDH,-42.418118
9237,GTF3C6,-42.419815
9238,OR4D10,-42.42149
9239,ZMAT2,-42.423374
9240,ATG2B,-42.42617
9241,MBOAT1,-42.42878
9242,HPS6,-42.429867
9243,UBL5,-42.431835
9244,OR52R1,-42.433414
9245,ZNF200,-42.434055
9246,NPY4R,-42.43474
9247,ATG16L2,-42.440914
9248,FDXACB1,-42.44367
9249,VPS45,-42.44468
9250,EIF1B,-42.449226
9251,SOD1,-42.45413
9252,STAC3,-42.45452
9253,SPIC,-42.456642
9254,ZNF133,-42.45808
9255,ITPKB,-42.459343
9256,LARP4,-42.46877
9257,MRPS33,-42.472214
9258,ERH,-42.473442
9259,FBXL16,-42.476357
9260,ZNF619,-42.47799
9261,ZNF18,-42.479496
9262,LSM6,-42.4838
9263,OR4D9,-42.484413
9264,ZNF486,-42.484898
9265,SSR4,-42.48885
9266,MGST1,-42.493267
9267,PPOX,-42.493908
9268,POLR3E,-42.495647
9269,BANF2,-42.50054
9270,METTL22,-42.50068
9271,PPP1R8,-42.502895
9272,MAP4K3,-42.50393
9273,OR4N2,-42.506123
9274,TEX12,-42.516163
9275,GYPB,-42.517635
9276,RENBP,-42.51812
9277,TBC1D14,-42.518852
9278,DLX1,-42.52091
9279,ZNF564,-42.523376
9280,NOP10,-42.52659
9281,CTGF,-42.527187
9282,ZNF114,-42.533108
9283,DPCD,-42.534782
9284,TNNC2,-42.53682
9285,WDR81,-42.539345
9286,TTC7B,-42.540054
9287,PFDN2,-42.541523
9288,UQCRB,-42.54275
9289,PPIP5K1,-42.542923
9290,NUDT7,-42.547806
9291,BAG2,-42.552322
9292,PRPF4,-42.555477
9293,SERGEF,-42.556133
9294,RAP1GDS1,-42.55742
9295,TRIM69,-42.557693
9296,C18orf32,-42.558636
9297,ZNF595,-42.560837
9298,IL25,-42.56096
9299,HSCB,-42.57023
9300,EMC4,-42.573917
9301,NT5M,-42.576923
9302,ZNF707,-42.58247
9303,USP6NL,-42.582813
9304,ZNF577,-42.583027
9305,AFP,-42.584934
9306,SETDB2,-42.58702
9307,PIGX,-42.59064
9308,DCTN5,-42.592667
9309,MRPL49,-42.594917
9310,KRI1,-42.596878
9311,TBC1D16,-42.59817
9312,ZNF547,-42.602768
9313,FAM98B,-42.608414
9314,HOXB1,-42.612453
9315,YIPF3,-42.614155
9316,RAB25,-42.615414
9317,CLDN23,-42.616127
9318,NKIRAS2,-42.62769
9319,MANF,-42.628292
9320,CLCF1,-42.634026
9321,XCL2,-42.638264
9322,IL1F10,-42.63909
9323,CAPN7,-42.64596
9324,PSPH,-42.653034
9325,MIS18A,-42.65536
9326,TRAPPC12,-42.660477
9327,IFT57,-42.662743
9328,RABL2A,-42.66449
9329,ALG12,-42.664536
9330,SMU1,-42.665264
9331,SGPP2,-42.666492
9332,UBL7,-42.67328
9333,CHST2,-42.674812
9334,LYAR,-42.67669
9335,MRPL55,-42.68707
9336,GPR4,-42.68822
9337,DAAM2,-42.690952
9338,PRPS2,-42.696632
9339,PTRH2,-42.698853
9340,PMF1,-42.69929
9341,FDX1,-42.700447
9342,POP5,-42.70153
9343,OR8J3,-42.707615
9344,POLRMT,-42.710472
9345,GSTO1,-42.71081
9346,GID4,-42.716614
9347,BROX,-42.718758
9348,FKBP3,-42.726376
9349,CTRL,-42.730236
9350,ANKZF1,-42.733963
9351,ARF5,-42.735184
9352,CHMP4A,-42.736744
9353,CYB5R1,-42.737026
9354,MRPL34,-42.743095
9355,OR8K3,-42.75209
9356,RRP7A,-42.754276
9357,PDE6G,-42.756977
9358,KTI12,-42.758156
9359,SETD9,-42.762215
9360,MDH1,-42.762253
9361,OR2AG1,-42.763752
9362,RNASEH2C,-42.76456
9363,EXOSC6,-42.767635
9364,ATG4B,-42.76957
9365,AUH,-42.770702
9366,CPNE3,-42.77532
9367,TMEM132A,-42.775715
9368,EIF2B1,-42.78153
9369,EIF4EBP3,-42.78285
9370,PEX16,-42.78392
9371,MRPL20,-42.78621
9372,BCL7C,-42.786663
